student_id,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
5351524717,Good,Very Good,Good,Poor,Very Good,Drinking Water,No,Power Failure,Good,on any suggestion.
3251632220,Good,Excellent,Excellent,Very Good,Very Good,Drinking Water,Yes,None of these,Very Good,NO
3251532215,Poor,Good,Good,Poor,Poor,"Seating Arrangement, Drinking Water",Yes,None of these,Poor,Plese take offline exam
5152634453,Very Good,Excellent,Very Good,Excellent,Very Good,"Seating Arrangement, Drinking Water, Washrooms",Yes,None of these,Excellent,NO.
3251632221,Average,Average,Average,Average,Average,Waiting room,Yes,None of these,Average,no
3251532216,Good,Very Good,Very Good,Very Good,Good,Seating Arrangement,Yes,None of these,Good,No
3251632225,Poor,Poor,Average,Average,Poor,Seating Arrangement,Yes,None of these,Poor,NOTHING
6551635890,Average,Good,Very Good,Average,Average,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,ok
5152634454,Very Good,Very Good,Very Good,Very Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Very Good,no
3251632222,Good,Excellent,Very Good,Very Good,Good,Seating Arrangement,Yes,Software lagging,Good,no
3251632230,Average,Good,Good,Poor,Poor,"Seating Arrangement, Waiting room",Yes,None of these,Very Good,NO
6151635438,Good,Very Good,Very Good,Very Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,PC Restart,Good,ok
4351633742,Good,Very Good,Very Good,Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room",Yes,None of these,Very Good,no
3151632058,Excellent,Excellent,Excellent,Average,Good,Seating Arrangement,Yes,None of these,Excellent,no
3251532213,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,Power Failure,Excellent,nice
3251632227,Good,Excellent,Excellent,Good,Average,"Seating Arrangement, Drinking Water, Ample lights, Washrooms",Yes,None of these,Very Good,no
3251532211,Average,Average,Average,Average,Average,"Seating Arrangement, Drinking Water",No,Power Failure,Average,ok
3251632229,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,ALREADY GOOD
3251532210,Good,Excellent,Excellent,Good,Good,Drinking Water,Yes,None of these,Very Good,no suggestion
4351633739,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
4351633738,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",No,None of these,Excellent,no
4351633736,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Very Good,no
4351633745,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,no
4351633750,Excellent,Very Good,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
4351633746,Very Good,Excellent,Very Good,Very Good,Very Good,"Seating Arrangement, Waiting room, Washrooms",Yes,None of these,Very Good,no
3251532214,Poor,Poor,Poor,Poor,Poor,"Seating Arrangement, Drinking Water, Ample lights",Yes,PC Hang,Poor,2nd paragraph voice recording voice very fastly and very bad
3151632053,Very Good,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Washrooms",Yes,None of these,Excellent,nil
1451530502,Good,Very Good,Very Good,Good,Average,"Seating Arrangement, Washrooms",No,PC Restart,Average,no
3251632224,Poor,Poor,Poor,Poor,Poor,Washrooms,Yes,Internet failure,Excellent,please conduct the ofline exam during the online exam many more difficulties faces every student
2351631853,Average,Average,Average,Poor,Very Good,"Seating Arrangement, Ample lights",Yes,None of these,Poor,"Answersheets not provided on time. Due to which candidates faced problems in note taking, which caused a sort of mental disturbance and ommittions."
3151632059,Good,Good,Good,Good,Good,Drinking Water,No,None of these,Good,NO
4351633749,Average,Excellent,Excellent,Excellent,Excellent,Ample lights,Yes,Power Failure,Excellent,NO
4351633744,Good,Good,Good,Good,Good,"Drinking Water, Ample lights",Yes,"PC Hang, Internet failure, None of these",Good,answer sheet provided is bad quality.
2351631860,Good,Average,Average,Poor,Good,Seating Arrangement,Yes,None of these,Good,nice
4351633741,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,Power Failure,Excellent,REMOVE WHEELCHAIRS
4351633747,Good,Good,Good,Good,Good,"Seating Arrangement, Drinking Water, Waiting room, Washrooms",Yes,None of these,Good,no caption
4351633748,Good,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Ample lights, Waiting room, Washrooms",No,None of these,Excellent,Time for translation is very less.
1551630693,Good,Good,Good,Good,Good,Seating Arrangement,No,None of these,Good,No
5152734468,Very Good,Excellent,Very Good,Excellent,Good,Washrooms,Yes,None of these,Very Good,Nothing.
5351534722,Good,Very Good,Very Good,Average,Very Good,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Good,No
4351633734,Average,Good,Good,Good,Good,Drinking Water,Yes,None of these,Good,no
3151632054,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Washrooms",Yes,None of these,Excellent,NO
7551546706,Excellent,Very Good,Excellent,Very Good,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,No
5152634467,Good,Good,Good,Good,Excellent,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Good,NO ONE
3251632226,Poor,Poor,Good,Good,Poor,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Good,keyboard
7151636403,Excellent,Poor,Average,Excellent,Good,Seating Arrangement,Yes,None of these,Very Good,ok
1451530499,Very Good,Very Good,Excellent,Very Good,Good,"Seating Arrangement, Drinking Water, Washrooms",Yes,None of these,Very Good,improve in voice quality of dictation
1551630694,Average,Excellent,Excellent,Excellent,Average,Seating Arrangement,No,None of these,Good,Please provide exam cetre near by station
5151634049,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
4351633737,Excellent,Very Good,Good,Very Good,Excellent,Waiting room,No,None of these,Excellent,no
3151632055,Good,Very Good,Good,Very Good,Good,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Excellent,NILL
7151636397,Good,Excellent,Good,Good,Excellent,Seating Arrangement,Yes,PC Hang,Good,no
7151636407,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,no
5151634048,Excellent,Excellent,Excellent,Very Good,Excellent,"Seating Arrangement, Drinking Water, Ample lights",Yes,None of these,Excellent,NO
4351633735,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Excellent,Time management
7151636402,Average,Poor,Average,Excellent,Excellent,Seating Arrangement,Yes,None of these,Average,PROVIDE WATER PLEASE
7151636401,Average,Poor,Average,Excellent,Good,"Seating Arrangement, Ample lights, Washrooms",Yes,PC Hang,Average,please provide better keyboards. staff were using there mobile phones during exam. one of the staff recieved a phone call during exam.
7151636395,Good,Very Good,Very Good,Very Good,Good,Seating Arrangement,Yes,None of these,Excellent,no
8151636906,Very Good,Very Good,Very Good,Very Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,Ok
3151632056,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,nil
7151636406,Very Good,Good,Good,Good,Very Good,"Seating Arrangement, Ample lights",Yes,None of these,Good,.
8151636903,Good,Very Good,Very Good,Very Good,Good,Seating Arrangement,Yes,None of these,Good,Your office website give to online shorthand practice paras for all students.
5151634045,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
7151636408,Poor,Very Good,Very Good,Very Good,Average,Waiting room,No,"PC Hang, Software lagging",Excellent,NO
7151636389,Average,Very Good,Very Good,Very Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Washrooms",Yes,None of these,Very Good,nothing
5152634465,Very Good,Good,Good,Very Good,Very Good,Ample lights,Yes,Power Failure,Very Good,all exam best
8351637353,Good,Good,Good,Good,Good,"Seating Arrangement, Ample lights, Washrooms",No,None of these,Good,drinking water supply
7151636393,Very Good,Very Good,Very Good,Excellent,Excellent,Drinking Water,Yes,None of these,Excellent,VERY NICE
2351631851,Poor,Average,Good,Poor,Average,"Seating Arrangement, Washrooms",Yes,None of these,Average,SOUND ISSUE
2351631862,Good,Good,Very Good,Good,Good,Washrooms,No,None of these,Average,NO
3151632049,Very Good,Very Good,Very Good,Very Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
5351634743,Excellent,Good,Very Good,Excellent,Good,Seating Arrangement,No,None of these,Poor,OK
7151636391,Good,Good,Good,Good,Good,"Seating Arrangement, Drinking Water, Ample lights",No,None of these,Good,VERY NICE
7151636390,Good,Good,Good,Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Washrooms",Yes,None of these,Good,everything is up to date
5151634046,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
2351631856,Excellent,Excellent,Very Good,Good,Average,Seating Arrangement,Yes,Power Failure,Very Good,no
1552630840,Good,Excellent,Excellent,Good,Average,Seating Arrangement,No,None of these,Very Good,Regular exam procedure is excellent. So please dont take online exam.
5351534721,Very Good,Excellent,Very Good,Excellent,Very Good,Seating Arrangement,Yes,None of these,Very Good,no
3151632050,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,GOOD
5152634455,Average,Good,Good,Good,Average,Waiting room,Yes,None of these,Excellent,headphone bettar next time
3151632048,Good,Good,Good,Good,Good,Drinking Water,Yes,None of these,Good,NO
3151632051,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Washrooms",Yes,None of these,Excellent,nil
1552630837,Excellent,Excellent,Excellent,Excellent,Excellent,Washrooms,Yes,None of these,Excellent,no
5152634462,Good,Excellent,Excellent,Very Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,NOTHING
5351534723,Average,Very Good,Good,Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,"PC Hang, Internet failure",Good,no
3151632047,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
5351634740,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,Power Failure,Excellent,ok
2351631857,Good,Good,Good,Excellent,Good,"Seating Arrangement, Drinking Water, Washrooms",Yes,None of these,Very Good,NICE
1552630838,Excellent,Excellent,Average,Good,Excellent,Seating Arrangement,Yes,None of these,Excellent,EVERYTHING IS GOOD
5152634459,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Washrooms",Yes,None of these,Excellent,no problem
1552630835,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,This exam is good
1552630843,Good,Good,Good,Average,Good,Seating Arrangement,Yes,None of these,Very Good,"No, Fan and lights"
1552630839,Very Good,Very Good,Very Good,Average,Very Good,Drinking Water,Yes,None of these,Very Good,NA
5152634458,Very Good,Very Good,Excellent,Good,Very Good,Ample lights,Yes,None of these,Very Good,good
5152544452,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Waiting room, Washrooms",No,None of these,Excellent,"The particular college has got more than 4 buildings it is difficult find the computer lab so, it is request to show more indications wher to go for the examination. Thank you"
1552630845,Good,Very Good,Very Good,Poor,Very Good,Drinking Water,Yes,None of these,Very Good,NO
1552630847,Poor,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Poor,no suggestion.
1552630842,Good,Very Good,Very Good,Good,Good,"Seating Arrangement, Washrooms",Yes,"PC Hang, Internet failure",Excellent,NO
5152634461,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,NO
1552630848,Very Good,Excellent,Excellent,Excellent,Very Good,Seating Arrangement,Yes,None of these,Excellent,No
1552630844,Average,Excellent,Excellent,Poor,Average,"Seating Arrangement, Washrooms",Yes,PC Hang,Excellent,no
5351534725,Good,Very Good,Very Good,Good,Good,"Seating Arrangement, Ample lights",Yes,None of these,Good,No I have no sugeestion for the centre.
2351631852,Average,Average,Good,Poor,Good,Ample lights,No,None of these,Good,5
5152634466,Average,Average,Excellent,Good,Average,Seating Arrangement,Yes,Power Failure,Excellent,good
5351634738,Poor,Poor,Very Good,Good,Good,Washrooms,Yes,None of these,Average,NO
1552630841,Good,Excellent,Very Good,Very Good,Very Good,"Seating Arrangement, Drinking Water, Washrooms",Yes,None of these,Excellent,none
1552630846,Good,Excellent,Very Good,Very Good,Good,"Seating Arrangement, Drinking Water, Washrooms",Yes,None of these,Excellent,no
2251631570,Good,Very Good,Very Good,Excellent,Poor,Waiting room,Yes,None of these,Excellent,NO
5351544726,Good,Very Good,Very Good,Excellent,Good,Drinking Water,Yes,None of these,Very Good,"No, This system is very good."
5351634742,Excellent,Very Good,Excellent,Excellent,Very Good,Washrooms,Yes,None of these,Very Good,no
8351637361,Excellent,Very Good,Very Good,Very Good,Very Good,Seating Arrangement,Yes,None of these,Good,no
8351637370,Good,Very Good,Very Good,Very Good,Very Good,Drinking Water,Yes,None of these,Good,ok done paper
5351634737,Very Good,Very Good,Very Good,Average,Very Good,Seating Arrangement,No,None of these,Good,NO SUGGESTION
2151631200,Excellent,Excellent,Excellent,Excellent,Very Good,"Seating Arrangement, Ample lights",Yes,None of these,Excellent,Nothing
5351634739,Excellent,Good,Good,Excellent,Good,Waiting room,Yes,None of these,Poor,ok
5351534719,Good,Excellent,Good,Poor,Good,Waiting room,Yes,None of these,Average,Mouse Loud very poor.
2251631562,Very Good,Very Good,Very Good,Poor,Poor,Drinking Water,Yes,Power Failure,Poor,no
8351637368,Very Good,Poor,Very Good,Very Good,Very Good,Drinking Water,Yes,"PC Restart, None of these",Poor,"system pc arrangement very bad,"
2251631554,Good,Good,Good,Good,Good,Drinking Water,No,None of these,Good,no
2151631196,Good,Very Good,Very Good,Very Good,Good,Seating Arrangement,No,None of these,Very Good,Very Good experience and cooperative staff.
2251631555,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,Not require
2251631558,Very Good,Excellent,Excellent,Excellent,Good,Seating Arrangement,Yes,Software lagging,Excellent,NO
2251631565,Excellent,Excellent,Excellent,Excellent,Excellent,Drinking Water,Yes,None of these,Excellent,No
2251631573,Average,Average,Average,Average,Average,Drinking Water,Yes,None of these,Average,WE WANT CLEAR VIOCE
2251631572,Average,Average,Very Good,Good,Excellent,Ample lights,Yes,None of these,Excellent,not required
2251631557,Excellent,Excellent,Excellent,Excellent,Excellent,Washrooms,Yes,None of these,Excellent,Nothing.
2251631556,Very Good,Good,Excellent,Good,Very Good,"Seating Arrangement, Drinking Water, Waiting room",Yes,None of these,Very Good,NOTHING
